TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;ID_SUBCLASSE;DENOM_SOCIAL;DT_COMPTC;MES_RENTAB;PR_RENTAB_MES;PR_VARIACAO_INDICE_REFER_MES;PR_PERFM_INDICE_REFER_MES;RENTAB_MES_OBS
CLASSES - FIF;31.145.833/0001-74;;TREND INFLAÇÃO CURTA FUNDO DE INVESTIMENTO EM RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;2;0.62;0.00;0.00;
CLASSES - FIF;31.145.833/0001-74;;TREND INFLAÇÃO CURTA FUNDO DE INVESTIMENTO EM RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;3;0.52;0.00;0.00;
CLASSES - FIF;31.145.833/0001-74;;TREND INFLAÇÃO CURTA FUNDO DE INVESTIMENTO EM RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;4;1.71;0.00;0.00;
CLASSES - FIF;31.145.833/0001-74;;TREND INFLAÇÃO CURTA FUNDO DE INVESTIMENTO EM RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;5;0.56;0.00;0.00;
CLASSES - FIF;31.145.833/0001-74;;TREND INFLAÇÃO CURTA FUNDO DE INVESTIMENTO EM RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;6;0.42;0.00;0.00;
CLASSES - FIF;31.145.833/0001-74;;TREND INFLAÇÃO CURTA FUNDO DE INVESTIMENTO EM RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;7;0.89;0.00;0.00;
CLASSES - FIF;31.145.833/0001-74;;TREND INFLAÇÃO CURTA FUNDO DE INVESTIMENTO EM RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;8;0.57;0.00;0.00;
CLASSES - FIF;31.145.833/0001-74;;TREND INFLAÇÃO CURTA FUNDO DE INVESTIMENTO EM RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;9;0.38;0.00;0.00;
CLASSES - FIF;31.145.833/0001-74;;TREND INFLAÇÃO CURTA FUNDO DE INVESTIMENTO EM RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;10;0.71;0.00;0.00;
CLASSES - FIF;31.145.833/0001-74;;TREND INFLAÇÃO CURTA FUNDO DE INVESTIMENTO EM RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;11;0.33;0.00;0.00;
CLASSES - FIF;31.145.833/0001-74;;TREND INFLAÇÃO CURTA FUNDO DE INVESTIMENTO EM RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;12;-0.31;0.00;0.00;
CLASSES - FIF;31.248.238/0001-64;;SAPHIRA FIF - CI MULT CRÉDITO PRIVADO - RESP LIMITADA;2025-06-30;1;-0.04;1.01;-4.27;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;31.248.238/0001-64;;SAPHIRA FIF - CI MULT CRÉDITO PRIVADO - RESP LIMITADA;2025-06-30;2;0.60;0.99;60.74;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;31.248.238/0001-64;;SAPHIRA FIF - CI MULT CRÉDITO PRIVADO - RESP LIMITADA;2025-06-30;3;-0.60;0.96;-62.11;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;31.248.238/0001-64;;SAPHIRA FIF - CI MULT CRÉDITO PRIVADO - RESP LIMITADA;2025-06-30;4;1.03;1.06;97.41;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;31.248.238/0001-64;;SAPHIRA FIF - CI MULT CRÉDITO PRIVADO - RESP LIMITADA;2025-06-30;5;1.97;1.14;172.99;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;31.248.238/0001-64;;SAPHIRA FIF - CI MULT CRÉDITO PRIVADO - RESP LIMITADA;2025-06-30;6;0.11;1.10;9.94;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;31.248.238/0001-64;;SAPHIRA FIF - CI MULT CRÉDITO PRIVADO - RESP LIMITADA;2025-06-30;7;1.03;0.91;113.41;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;31.248.238/0001-64;;SAPHIRA FIF - CI MULT CRÉDITO PRIVADO - RESP LIMITADA;2025-06-30;8;0.18;0.87;21.06;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;31.248.238/0001-64;;SAPHIRA FIF - CI MULT CRÉDITO PRIVADO - RESP LIMITADA;2025-06-30;9;0.79;0.83;94.55;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;31.248.238/0001-64;;SAPHIRA FIF - CI MULT CRÉDITO PRIVADO - RESP LIMITADA;2025-06-30;10;1.28;0.93;137.40;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;31.248.238/0001-64;;SAPHIRA FIF - CI MULT CRÉDITO PRIVADO - RESP LIMITADA;2025-06-30;11;0.89;0.79;112.57;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;31.248.238/0001-64;;SAPHIRA FIF - CI MULT CRÉDITO PRIVADO - RESP LIMITADA;2025-06-30;12;1.51;0.93;163.11;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;31.339.342/0001-64;;SICOOB AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO;2025-06-30;1;4.70;4.86;-0.17;
CLASSES - FIF;31.339.342/0001-64;;SICOOB AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO;2025-06-30;2;-3.04;-2.64;-0.40;
CLASSES - FIF;31.339.342/0001-64;;SICOOB AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO;2025-06-30;3;5.55;6.08;-0.53;
CLASSES - FIF;31.339.342/0001-64;;SICOOB AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO;2025-06-30;4;4.33;3.69;0.64;
CLASSES - FIF;31.339.342/0001-64;;SICOOB AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO;2025-06-30;5;3.19;1.45;1.74;
CLASSES - FIF;31.339.342/0001-64;;SICOOB AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO;2025-06-30;6;1.65;1.33;0.31;
CLASSES - FIF;31.339.342/0001-64;;SICOOB AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO;2025-06-30;7;2.15;3.02;-0.87;
CLASSES - FIF;31.339.342/0001-64;;SICOOB AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO;2025-06-30;8;6.59;6.54;0.05;
CLASSES - FIF;31.339.342/0001-64;;SICOOB AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO;2025-06-30;9;-2.42;-3.08;0.66;
CLASSES - FIF;31.339.342/0001-64;;SICOOB AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO;2025-06-30;10;-0.89;-1.60;0.71;
CLASSES - FIF;31.339.342/0001-64;;SICOOB AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO;2025-06-30;11;-2.27;-3.12;0.85;
CLASSES - FIF;31.339.342/0001-64;;SICOOB AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO;2025-06-30;12;-4.24;-4.28;0.04;
CLASSES - FIF;31.551.438/0001-91;;BOOT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CP-RESP. LTDA;2025-06-30;1;0.77;1.01;75.91;
CLASSES - FIF;31.551.438/0001-91;;BOOT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CP-RESP. LTDA;2025-06-30;2;14.07;0.99;1427.72;
CLASSES - FIF;31.551.438/0001-91;;BOOT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CP-RESP. LTDA;2025-06-30;3;0.73;0.96;76.44;
CLASSES - FIF;31.551.438/0001-91;;BOOT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CP-RESP. LTDA;2025-06-30;4;0.78;1.06;74.05;
CLASSES - FIF;31.551.438/0001-91;;BOOT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CP-RESP. LTDA;2025-06-30;5;2.91;1.14;255.88;
CLASSES - FIF;31.551.438/0001-91;;BOOT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CP-RESP. LTDA;2025-06-30;6;0.83;1.10;75.30;
CLASSES - FIF;31.551.438/0001-91;;BOOT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CP-RESP. LTDA;2025-06-30;7;1.05;0.91;115.30;
CLASSES - FIF;31.551.438/0001-91;;BOOT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CP-RESP. LTDA;2025-06-30;8;1.08;0.87;125.04;
CLASSES - FIF;31.551.438/0001-91;;BOOT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CP-RESP. LTDA;2025-06-30;9;0.99;0.83;119.00;
CLASSES - FIF;31.551.438/0001-91;;BOOT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CP-RESP. LTDA;2025-06-30;10;4.10;0.93;441.88;
CLASSES - FIF;31.551.438/0001-91;;BOOT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CP-RESP. LTDA;2025-06-30;11;1.07;0.79;134.76;
CLASSES - FIF;31.551.438/0001-91;;BOOT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CP-RESP. LTDA;2025-06-30;12;1.62;0.93;174.82;
CLASSES - FIF;31.552.311/0001-97;;CSHG MASTER DIRECIONAL IMA-B 5 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;1;1.90;1.88;100.73;
CLASSES - FIF;31.552.311/0001-97;;CSHG MASTER DIRECIONAL IMA-B 5 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;2;0.63;0.65;96.29;
CLASSES - FIF;31.552.311/0001-97;;CSHG MASTER DIRECIONAL IMA-B 5 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;3;0.53;0.55;97.57;
CLASSES - FIF;31.552.311/0001-97;;CSHG MASTER DIRECIONAL IMA-B 5 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;4;1.81;1.76;102.43;
CLASSES - FIF;31.552.311/0001-97;;CSHG MASTER DIRECIONAL IMA-B 5 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;5;0.62;0.62;100.46;
CLASSES - FIF;31.552.311/0001-97;;CSHG MASTER DIRECIONAL IMA-B 5 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;6;0.42;0.45;94.10;
CLASSES - FIF;31.552.311/0001-97;;CSHG MASTER DIRECIONAL IMA-B 5 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;7;0.92;0.91;100.20;
CLASSES - FIF;31.552.311/0001-97;;CSHG MASTER DIRECIONAL IMA-B 5 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;8;0.57;0.59;96.18;
CLASSES - FIF;31.552.311/0001-97;;CSHG MASTER DIRECIONAL IMA-B 5 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;9;0.40;0.40;98.18;
CLASSES - FIF;31.552.311/0001-97;;CSHG MASTER DIRECIONAL IMA-B 5 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;10;0.76;0.74;103.07;
CLASSES - FIF;31.552.311/0001-97;;CSHG MASTER DIRECIONAL IMA-B 5 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;11;0.38;0.36;105.46;
CLASSES - FIF;31.552.311/0001-97;;CSHG MASTER DIRECIONAL IMA-B 5 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;12;-0.22;-0.28;80.31;
CLASSES - FIF;31.552.347/0001-70;;CSHG MASTER DIRECIONAL IDKA 3 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;1;4.16;4.29;97.02;
CLASSES - FIF;31.552.347/0001-70;;CSHG MASTER DIRECIONAL IDKA 3 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;2;0.46;0.50;92.58;
CLASSES - FIF;31.552.347/0001-70;;CSHG MASTER DIRECIONAL IDKA 3 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;3;1.72;1.83;94.16;
CLASSES - FIF;31.552.347/0001-70;;CSHG MASTER DIRECIONAL IDKA 3 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;4;4.40;4.43;99.32;
CLASSES - FIF;31.552.347/0001-70;;CSHG MASTER DIRECIONAL IDKA 3 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;5;0.71;0.72;99.42;
CLASSES - FIF;31.552.347/0001-70;;CSHG MASTER DIRECIONAL IDKA 3 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;6;2.19;2.31;94.71;
CLASSES - FIF;31.552.347/0001-70;;CSHG MASTER DIRECIONAL IDKA 3 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;7;1.44;1.56;92.45;
CLASSES - FIF;31.552.347/0001-70;;CSHG MASTER DIRECIONAL IDKA 3 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;8;0.68;0.70;97.49;
CLASSES - FIF;31.552.347/0001-70;;CSHG MASTER DIRECIONAL IDKA 3 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;9;-0.16;-0.08;195.94;
CLASSES - FIF;31.552.347/0001-70;;CSHG MASTER DIRECIONAL IDKA 3 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;10;-0.49;-0.44;111.26;
CLASSES - FIF;31.552.347/0001-70;;CSHG MASTER DIRECIONAL IDKA 3 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;11;-1.65;-1.73;95.33;
CLASSES - FIF;31.552.347/0001-70;;CSHG MASTER DIRECIONAL IDKA 3 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2025-06-30;12;-3.97;-4.01;99.06;
CLASSES - FIF;31.552.352/0001-83;;CSHG MASTER DIRECIONAL IMA-B RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO - RESPONSABILIDADE LIMITADA;2025-06-30;1;1.11;1.07;104.44;
CLASSES - FIF;31.552.352/0001-83;;CSHG MASTER DIRECIONAL IMA-B RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO - RESPONSABILIDADE LIMITADA;2025-06-30;2;0.44;0.50;87.17;
CLASSES - FIF;31.552.352/0001-83;;CSHG MASTER DIRECIONAL IMA-B RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO - RESPONSABILIDADE LIMITADA;2025-06-30;3;1.75;1.84;95.02;
CLASSES - FIF;31.552.352/0001-83;;CSHG MASTER DIRECIONAL IMA-B RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO - RESPONSABILIDADE LIMITADA;2025-06-30;4;2.17;2.09;103.47;
CLASSES - FIF;31.552.352/0001-83;;CSHG MASTER DIRECIONAL IMA-B RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO - RESPONSABILIDADE LIMITADA;2025-06-30;5;1.68;1.70;98.82;
CLASSES - FIF;31.552.352/0001-83;;CSHG MASTER DIRECIONAL IMA-B RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO - RESPONSABILIDADE LIMITADA;2025-06-30;6;1.25;1.30;96.27;
CLASSES - FIF;31.552.352/0001-83;;CSHG MASTER DIRECIONAL IMA-B RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO - RESPONSABILIDADE LIMITADA;2025-06-30;7;2.12;2.09;101.13;
CLASSES - FIF;31.552.352/0001-83;;CSHG MASTER DIRECIONAL IMA-B RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO - RESPONSABILIDADE LIMITADA;2025-06-30;8;0.53;0.52;102.78;
CLASSES - FIF;31.552.352/0001-83;;CSHG MASTER DIRECIONAL IMA-B RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO - RESPONSABILIDADE LIMITADA;2025-06-30;9;-0.65;-0.67;97.84;
CLASSES - FIF;31.552.352/0001-83;;CSHG MASTER DIRECIONAL IMA-B RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO - RESPONSABILIDADE LIMITADA;2025-06-30;10;-0.58;-0.65;89.38;
CLASSES - FIF;31.552.352/0001-83;;CSHG MASTER DIRECIONAL IMA-B RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO - RESPONSABILIDADE LIMITADA;2025-06-30;11;0.10;0.02;430.77;
CLASSES - FIF;31.552.352/0001-83;;CSHG MASTER DIRECIONAL IMA-B RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO - RESPONSABILIDADE LIMITADA;2025-06-30;12;-2.52;-2.62;96.35;
CLASSES - FIF;31.594.549/0001-85;;CS EVOLUTION DI PLUS PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FIF RENDA FIXA REF - RESP LIMITADA;2025-06-30;1;1.12;1.01;110.60;
CLASSES - FIF;31.594.549/0001-85;;CS EVOLUTION DI PLUS PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FIF RENDA FIXA REF - RESP LIMITADA;2025-06-30;2;1.02;0.99;103.53;
CLASSES - FIF;31.594.549/0001-85;;CS EVOLUTION DI PLUS PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FIF RENDA FIXA REF - RESP LIMITADA;2025-06-30;3;1.00;0.96;104.04;
CLASSES - FIF;31.594.549/0001-85;;CS EVOLUTION DI PLUS PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FIF RENDA FIXA REF - RESP LIMITADA;2025-06-30;4;1.05;1.06;99.69;
CLASSES - FIF;31.594.549/0001-85;;CS EVOLUTION DI PLUS PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FIF RENDA FIXA REF - RESP LIMITADA;2025-06-30;5;1.15;1.14;101.37;
CLASSES - FIF;31.594.549/0001-85;;CS EVOLUTION DI PLUS PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FIF RENDA FIXA REF - RESP LIMITADA;2025-06-30;6;1.12;1.10;102.37;
CLASSES - FIF;31.594.549/0001-85;;CS EVOLUTION DI PLUS PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FIF RENDA FIXA REF - RESP LIMITADA;2025-06-30;7;0.94;0.91;103.27;
CLASSES - FIF;31.594.549/0001-85;;CS EVOLUTION DI PLUS PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FIF RENDA FIXA REF - RESP LIMITADA;2025-06-30;8;0.90;0.87;104.25;
CLASSES - FIF;31.594.549/0001-85;;CS EVOLUTION DI PLUS PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FIF RENDA FIXA REF - RESP LIMITADA;2025-06-30;9;0.89;0.83;106.47;
CLASSES - FIF;31.594.549/0001-85;;CS EVOLUTION DI PLUS PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FIF RENDA FIXA REF - RESP LIMITADA;2025-06-30;10;0.95;0.93;102.56;
CLASSES - FIF;31.594.549/0001-85;;CS EVOLUTION DI PLUS PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FIF RENDA FIXA REF - RESP LIMITADA;2025-06-30;11;0.81;0.79;102.78;
CLASSES - FIF;31.594.549/0001-85;;CS EVOLUTION DI PLUS PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FIF RENDA FIXA REF - RESP LIMITADA;2025-06-30;12;0.79;0.93;84.98;
CLASSES - FIF;31.690.733/0001-29;;CSHG MASTER IBOVESPA PLUS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-06-30;1;3.98;4.86;81.83;
CLASSES - FIF;31.690.733/0001-29;;CSHG MASTER IBOVESPA PLUS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-06-30;2;-2.50;-2.64;94.52;
CLASSES - FIF;31.690.733/0001-29;;CSHG MASTER IBOVESPA PLUS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-06-30;3;2.57;6.08;42.26;
CLASSES - FIF;31.690.733/0001-29;;CSHG MASTER IBOVESPA PLUS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-06-30;4;2.98;3.69;80.69;
CLASSES - FIF;31.690.733/0001-29;;CSHG MASTER IBOVESPA PLUS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-06-30;5;3.37;1.45;232.14;
CLASSES - FIF;31.690.733/0001-29;;CSHG MASTER IBOVESPA PLUS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-06-30;6;1.77;1.33;132.90;
CLASSES - FIF;31.690.733/0001-29;;CSHG MASTER IBOVESPA PLUS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-06-30;7;3.05;3.02;100.94;
CLASSES - FIF;31.690.733/0001-29;;CSHG MASTER IBOVESPA PLUS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-06-30;8;6.54;6.54;99.98;
CLASSES - FIF;31.690.733/0001-29;;CSHG MASTER IBOVESPA PLUS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-06-30;9;-3.74;-3.08;121.32;
CLASSES - FIF;31.690.733/0001-29;;CSHG MASTER IBOVESPA PLUS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-06-30;10;-0.68;-1.60;42.72;
