TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;ID_SUBCLASSE;DENOM_SOCIAL;DT_COMPTC;MES_RENTAB;PR_RENTAB_MES;PR_VARIACAO_INDICE_REFER_MES;PR_PERFM_INDICE_REFER_MES;RENTAB_MES_OBS
FI;32.742.742/0001-89;;BRADESCO FIF - CIC RENDA FIXA INFLAÇÃO CURTA - RESPONSABILIDADE LIMITADA;2025-01-31;1;1.75;1.88;92.74;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.742.742/0001-89;;BRADESCO FIF - CIC RENDA FIXA INFLAÇÃO CURTA - RESPONSABILIDADE LIMITADA;2025-01-31;2;0.55;0.59;92.11;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.742.742/0001-89;;BRADESCO FIF - CIC RENDA FIXA INFLAÇÃO CURTA - RESPONSABILIDADE LIMITADA;2025-01-31;3;0.72;0.77;94.00;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.742.742/0001-89;;BRADESCO FIF - CIC RENDA FIXA INFLAÇÃO CURTA - RESPONSABILIDADE LIMITADA;2025-01-31;4;-0.26;-0.20;130.61;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.742.742/0001-89;;BRADESCO FIF - CIC RENDA FIXA INFLAÇÃO CURTA - RESPONSABILIDADE LIMITADA;2025-01-31;5;0.97;1.05;92.61;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.742.742/0001-89;;BRADESCO FIF - CIC RENDA FIXA INFLAÇÃO CURTA - RESPONSABILIDADE LIMITADA;2025-01-31;6;0.33;0.39;83.30;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.742.742/0001-89;;BRADESCO FIF - CIC RENDA FIXA INFLAÇÃO CURTA - RESPONSABILIDADE LIMITADA;2025-01-31;7;0.88;0.91;95.91;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.742.742/0001-89;;BRADESCO FIF - CIC RENDA FIXA INFLAÇÃO CURTA - RESPONSABILIDADE LIMITADA;2025-01-31;8;0.51;0.59;86.92;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.742.742/0001-89;;BRADESCO FIF - CIC RENDA FIXA INFLAÇÃO CURTA - RESPONSABILIDADE LIMITADA;2025-01-31;9;0.36;0.40;88.25;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.742.742/0001-89;;BRADESCO FIF - CIC RENDA FIXA INFLAÇÃO CURTA - RESPONSABILIDADE LIMITADA;2025-01-31;10;0.69;0.74;92.82;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.742.742/0001-89;;BRADESCO FIF - CIC RENDA FIXA INFLAÇÃO CURTA - RESPONSABILIDADE LIMITADA;2025-01-31;11;0.31;0.36;87.84;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.742.742/0001-89;;BRADESCO FIF - CIC RENDA FIXA INFLAÇÃO CURTA - RESPONSABILIDADE LIMITADA;2025-01-31;12;-0.36;-0.28;127.17;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.742.869/0001-06;;BRAM BOND II FI FINANCEIRO - CI RF LP - RESP LIMITADA;2025-01-31;1;1.06;1.01;104.81;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.742.869/0001-06;;BRAM BOND II FI FINANCEIRO - CI RF LP - RESP LIMITADA;2025-01-31;2;0.75;0.80;93.94;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.742.869/0001-06;;BRAM BOND II FI FINANCEIRO - CI RF LP - RESP LIMITADA;2025-01-31;3;0.81;0.83;96.92;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.742.869/0001-06;;BRAM BOND II FI FINANCEIRO - CI RF LP - RESP LIMITADA;2025-01-31;4;0.55;0.89;61.93;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.742.869/0001-06;;BRAM BOND II FI FINANCEIRO - CI RF LP - RESP LIMITADA;2025-01-31;5;0.75;0.83;89.61;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.742.869/0001-06;;BRAM BOND II FI FINANCEIRO - CI RF LP - RESP LIMITADA;2025-01-31;6;0.41;0.79;52.28;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.742.869/0001-06;;BRAM BOND II FI FINANCEIRO - CI RF LP - RESP LIMITADA;2025-01-31;7;0.78;0.91;85.44;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.742.869/0001-06;;BRAM BOND II FI FINANCEIRO - CI RF LP - RESP LIMITADA;2025-01-31;8;0.33;0.87;37.72;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.742.869/0001-06;;BRAM BOND II FI FINANCEIRO - CI RF LP - RESP LIMITADA;2025-01-31;9;0.59;0.83;70.66;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.742.869/0001-06;;BRAM BOND II FI FINANCEIRO - CI RF LP - RESP LIMITADA;2025-01-31;10;0.85;0.93;91.28;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.742.869/0001-06;;BRAM BOND II FI FINANCEIRO - CI RF LP - RESP LIMITADA;2025-01-31;11;0.62;0.79;78.06;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.742.869/0001-06;;BRAM BOND II FI FINANCEIRO - CI RF LP - RESP LIMITADA;2025-01-31;12;1.00;0.93;108.15;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.743.313/0001-26;;BRADESCO FIF - CIC RENDA FIXA LONGO PRAZO MULTI-ÍNDICES MAX - RESP LIMITADA;2025-01-31;1;0.86;1.01;85.60;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.743.313/0001-26;;BRADESCO FIF - CIC RENDA FIXA LONGO PRAZO MULTI-ÍNDICES MAX - RESP LIMITADA;2025-01-31;2;0.67;0.80;84.12;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.743.313/0001-26;;BRADESCO FIF - CIC RENDA FIXA LONGO PRAZO MULTI-ÍNDICES MAX - RESP LIMITADA;2025-01-31;3;0.74;0.83;88.35;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.743.313/0001-26;;BRADESCO FIF - CIC RENDA FIXA LONGO PRAZO MULTI-ÍNDICES MAX - RESP LIMITADA;2025-01-31;4;0.45;0.89;50.38;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.743.313/0001-26;;BRADESCO FIF - CIC RENDA FIXA LONGO PRAZO MULTI-ÍNDICES MAX - RESP LIMITADA;2025-01-31;5;0.65;0.83;78.27;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.743.313/0001-26;;BRADESCO FIF - CIC RENDA FIXA LONGO PRAZO MULTI-ÍNDICES MAX - RESP LIMITADA;2025-01-31;6;0.32;0.79;40.78;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.743.313/0001-26;;BRADESCO FIF - CIC RENDA FIXA LONGO PRAZO MULTI-ÍNDICES MAX - RESP LIMITADA;2025-01-31;7;0.70;0.91;76.75;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.743.313/0001-26;;BRADESCO FIF - CIC RENDA FIXA LONGO PRAZO MULTI-ÍNDICES MAX - RESP LIMITADA;2025-01-31;8;0.23;0.87;26.93;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.743.313/0001-26;;BRADESCO FIF - CIC RENDA FIXA LONGO PRAZO MULTI-ÍNDICES MAX - RESP LIMITADA;2025-01-31;9;0.56;0.83;67.21;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.743.313/0001-26;;BRADESCO FIF - CIC RENDA FIXA LONGO PRAZO MULTI-ÍNDICES MAX - RESP LIMITADA;2025-01-31;10;0.77;0.93;82.64;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.743.313/0001-26;;BRADESCO FIF - CIC RENDA FIXA LONGO PRAZO MULTI-ÍNDICES MAX - RESP LIMITADA;2025-01-31;11;0.59;0.79;75.12;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.743.313/0001-26;;BRADESCO FIF - CIC RENDA FIXA LONGO PRAZO MULTI-ÍNDICES MAX - RESP LIMITADA;2025-01-31;12;0.98;0.93;105.16;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.743.384/0001-29;;BRADESCO MULTIGESTORES MAX FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA;2025-01-31;1;0.57;1.01;56.66;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.743.384/0001-29;;BRADESCO MULTIGESTORES MAX FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA;2025-01-31;2;-0.28;0.80;-35.29;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.743.384/0001-29;;BRADESCO MULTIGESTORES MAX FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA;2025-01-31;3;1.06;0.83;126.67;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.743.384/0001-29;;BRADESCO MULTIGESTORES MAX FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA;2025-01-31;4;-2.17;0.89;-244.70;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.743.384/0001-29;;BRADESCO MULTIGESTORES MAX FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA;2025-01-31;5;0.78;0.83;94.17;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.743.384/0001-29;;BRADESCO MULTIGESTORES MAX FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA;2025-01-31;6;0.81;0.79;102.91;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.743.384/0001-29;;BRADESCO MULTIGESTORES MAX FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA;2025-01-31;7;0.72;0.91;79.63;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.743.384/0001-29;;BRADESCO MULTIGESTORES MAX FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA;2025-01-31;8;0.87;0.87;100.57;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.743.384/0001-29;;BRADESCO MULTIGESTORES MAX FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA;2025-01-31;9;0.86;0.83;102.57;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.743.384/0001-29;;BRADESCO MULTIGESTORES MAX FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA;2025-01-31;10;0.82;0.93;88.89;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.743.384/0001-29;;BRADESCO MULTIGESTORES MAX FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA;2025-01-31;11;0.71;0.79;89.82;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.743.384/0001-29;;BRADESCO MULTIGESTORES MAX FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA;2025-01-31;12;0.60;0.93;65.05;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.743.483/0001-00;;BRADESCO MULTIGESTORES FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-01-31;1;6.26;4.92;1.34;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.743.483/0001-00;;BRADESCO MULTIGESTORES FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-01-31;2;0.59;0.96;-0.37;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.743.483/0001-00;;BRADESCO MULTIGESTORES FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-01-31;3;0.05;-0.73;0.78;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.743.483/0001-00;;BRADESCO MULTIGESTORES FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-01-31;4;-5.13;-1.34;-3.80;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;32.743.483/0001-00;;BRADESCO MULTIGESTORES FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-01-31;5;-3.24;-3.18;-0.06;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
